"american_civil_war","dbp:allegiance United_States", "0.0193798449612403", "e dbp:allegiance United_States", "MilitaryPerson", "Coherence=0.0193798449612403 condAB=0.8 condBA=0.0198609731876862 supA=25.0 supB=1007.0", "NN", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/United_States", "dbo:MilitaryPerson in c_e and ' during the American Civil War. ' in l_e(c,p,os) ", 
"american_civil_war","dbp:branch United_States_Army", "0.034037558685446", "e dbp:branch United_States_Army", "MilitaryPerson", "Coherence=0.034037558685446 condAB=0.69047619047619 condBA=0.0358024691358025 supA=42.0 supB=810.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/United_States_Army", "dbo:MilitaryPerson in c_e and ' during the American Civil War. ' in l_e(c,p,os) ", 
"american_civil_war","dbp:branch Union_Navy", "0.0882352941176471", "e dbp:branch Union_Navy", "MilitaryPerson", "Coherence=0.0882352941176471 condAB=0.142857142857143 condBA=0.230769230769231 supA=42.0 supB=26.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/Union_Navy", "dbo:MilitaryPerson in c_e and ' during the American Civil War. ' in l_e(c,p,os) ", 
"american_civil_war","dbp:branch United_States_Navy", "0.013262599469496", "e dbp:branch United_States_Navy", "MilitaryPerson", "Coherence=0.013262599469496 condAB=0.119047619047619 condBA=0.0149253731343284 supA=42.0 supB=335.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/United_States_Navy", "dbo:MilitaryPerson in c_e and ' during the American Civil War. ' in l_e(c,p,os) ", 
"american_civil_war","dbp:branch Union_Army", "0.082089552238806", "e dbp:branch Union_Army", "MilitaryPerson", "Coherence=0.082089552238806 condAB=0.785714285714286 condBA=0.0916666666666667 supA=42.0 supB=360.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/Union_Army", "dbo:MilitaryPerson in c_e and ' during the American Civil War. ' in l_e(c,p,os) ", 
"apache","dbp:branch United_States_Army", "0.00613496932515337", "e dbp:branch United_States_Army", "MilitaryPerson", "Coherence=0.00613496932515337 condAB=1.0 condBA=0.00617283950617284 supA=5.0 supB=810.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/United_States_Army", "dbo:MilitaryPerson in c_e and 'Apache' in l_e(c,p,os) ", 
"apache_wars","dbp:branch United_States_Army", "0.00613496932515337", "e dbp:branch United_States_Army", "MilitaryPerson", "Coherence=0.00613496932515337 condAB=1.0 condBA=0.00617283950617284 supA=5.0 supB=810.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/United_States_Army", "dbo:MilitaryPerson in c_e and 'the Apache Wars' in l_e(c,p,os) ", 
"april","dbo:battle Third_Battle_of_Petersburg", "0.142857142857143", "e dbo:battle Third_Battle_of_Petersburg", "MilitaryPerson", "Coherence=0.142857142857143 condAB=0.178571428571429 condBA=0.714285714285714 supA=28.0 supB=7.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/battle", "http://dbpedia.org/resource/Third_Battle_of_Petersburg", "dbo:MilitaryPerson in c_e and 'April' in l_e(c,p,os) ", 
"april","dbo:battle American_Civil_War", "0.00664893617021277", "e dbo:battle American_Civil_War", "MilitaryPerson", "Coherence=0.00664893617021277 condAB=0.833333333333333 condBA=0.00670241286863271 supA=6.0 supB=746.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/battle", "http://dbpedia.org/resource/American_Civil_War", "dbo:MilitaryPerson in c_e and 'on April' in l_e(c,p,os) ", 
"april","dbp:deathPlace West_Germany", "0.0555555555555556", "e dbp:deathPlace West_Germany", "MilitaryPerson", "Coherence=0.0555555555555556 condAB=0.193548387096774 condBA=0.0779220779220779 supA=31.0 supB=77.0", "NN", "Coherence", "e", "http://dbpedia.org/property/deathPlace", "http://dbpedia.org/resource/West_Germany", "dbo:MilitaryPerson in c_e and 'April' in l_e(c,p,so) ", 
"april","dbp:allegiance United States@en", "0.0175746924428822", "e dbp:allegiance United States@en", "MilitaryPerson", "Coherence=0.0175746924428822 condAB=0.138888888888889 condBA=0.0201207243460765 supA=72.0 supB=497.0", "NN", "Coherence", "e", "http://dbpedia.org/property/allegiance", ""United States"@en", "dbo:MilitaryPerson in c_e and 'April' in l_e(c,p,so) ", 
"april","dbp:allegiance Union_(American_Civil_War)", "0.0319148936170213", "e dbp:allegiance Union_(American_Civil_War)", "MilitaryPerson", "Coherence=0.0319148936170213 condAB=0.166666666666667 condBA=0.0394736842105263 supA=72.0 supB=304.0", "NN", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/Union_(American_Civil_War)", "dbo:MilitaryPerson in c_e and 'April' in l_e(c,p,so) ", 
"april","dbp:allegiance United_States", "0.0296570898980538", "e dbp:allegiance United_States", "MilitaryPerson", "Coherence=0.0296570898980538 condAB=0.444444444444444 condBA=0.0317775571002979 supA=72.0 supB=1007.0", "NN", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/United_States", "dbo:MilitaryPerson in c_e and 'April' in l_e(c,p,so) ", 
"april","dbp:branch United_States_Army", "0.031496062992126", "e dbp:branch United_States_Army", "MilitaryPerson", "Coherence=0.031496062992126 condAB=0.354430379746835 condBA=0.0345679012345679 supA=79.0 supB=810.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/United_States_Army", "dbo:MilitaryPerson in c_e and 'April' in l_e(c,p,so) ", 
"april","dbp:branch United_States_Navy", "0.0193236714975845", "e dbp:branch United_States_Navy", "MilitaryPerson", "Coherence=0.0193236714975845 condAB=0.10126582278481 condBA=0.0238805970149254 supA=79.0 supB=335.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/United_States_Navy", "dbo:MilitaryPerson in c_e and 'April' in l_e(c,p,so) ", 
"april","dbp:branch Union_Army", "0.0318906605922551", "e dbp:branch Union_Army", "MilitaryPerson", "Coherence=0.0318906605922551 condAB=0.177215189873418 condBA=0.0388888888888889 supA=79.0 supB=360.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/Union_Army", "dbo:MilitaryPerson in c_e and 'April' in l_e(c,p,so) ", 
"april","dbo:militaryBranch British_Army", "0.0121703853955375", "e dbo:militaryBranch British_Army", "MilitaryPerson", "Coherence=0.0121703853955375 condAB=0.0909090909090909 condBA=0.0140515222482436 supA=132.0 supB=854.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/British_Army", "dbo:MilitaryPerson in c_e and 'April' in l_e(c,p,so) ", 
"april","dbo:militaryBranch Royal_Navy", "0.00945179584120983", "e dbo:militaryBranch Royal_Navy", "MilitaryPerson", "Coherence=0.00945179584120983 condAB=0.0378787878787879 condBA=0.0125944584382872 supA=132.0 supB=397.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/Royal_Navy", "dbo:MilitaryPerson in c_e and 'April' in l_e(c,p,so) ", 
"april","dbo:militaryBranch German_Army_(Wehrmacht)", "0.0824742268041237", "e dbo:militaryBranch German_Army_(Wehrmacht)", "MilitaryPerson", "Coherence=0.0824742268041237 condAB=0.242424242424242 condBA=0.125 supA=132.0 supB=256.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/German_Army_(Wehrmacht)", "dbo:MilitaryPerson in c_e and 'April' in l_e(c,p,so) ", 
"april","dbp:birthPlace German_Empire", "0.0577777777777778", "e dbp:birthPlace German_Empire", "MilitaryPerson", "Coherence=0.0577777777777778 condAB=0.245283018867925 condBA=0.0755813953488372 supA=53.0 supB=172.0", "NN", "Coherence", "e", "http://dbpedia.org/property/birthPlace", "http://dbpedia.org/resource/German_Empire", "dbo:MilitaryPerson in c_e and 'April' in l_e(c,p,so) ", 
"april","dbo:allegiance United States", "0.0157819225251076", "e dbo:allegiance United States", "MilitaryPerson", "Coherence=0.0157819225251076 condAB=0.478260869565217 condBA=0.0163204747774481 supA=23.0 supB=674.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/allegiance", ""United States"", "dbo:MilitaryPerson in c_e and 'April' in l_e(c,p,so) ", 
"april","dbo:militaryBranch German_Army_(Wehrmacht)", "0.0229007633587786", "e dbo:militaryBranch German_Army_(Wehrmacht)", "MilitaryPerson", "Coherence=0.0229007633587786 condAB=1.0 condBA=0.0234375 supA=6.0 supB=256.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/German_Army_(Wehrmacht)", "dbo:MilitaryPerson in c_e and 'April 1945 was' in l_e(c,p,so) ", 
"april","dbp:allegiance United_States", "0.00686947988223749", "e dbp:allegiance United_States", "MilitaryPerson", "Coherence=0.00686947988223749 condAB=0.583333333333333 condBA=0.00695134061569017 supA=12.0 supB=1007.0", "NN", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/United_States", "dbo:MilitaryPerson in c_e and 'â April' in l_e(c,p,so) ", 
"april","dbp:branch United_States_Army", "0.0072992700729927", "e dbp:branch United_States_Army", "MilitaryPerson", "Coherence=0.0072992700729927 condAB=0.5 condBA=0.00740740740740741 supA=12.0 supB=810.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/United_States_Army", "dbo:MilitaryPerson in c_e and 'â April' in l_e(c,p,so) ", 
"arlington","dbp:allegiance United_States", "0.00494071146245059", "e dbp:allegiance United_States", "MilitaryPerson", "Coherence=0.00494071146245059 condAB=1.0 condBA=0.00496524329692155 supA=5.0 supB=1007.0", "NN", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/United_States", "dbo:MilitaryPerson in c_e and 'Arlington' in l_e(c,p,so) ", 
"arlington","dbo:restingPlace Arlington_National_Cemetery", "0.0107296137339056", "e dbo:restingPlace Arlington_National_Cemetery", "MilitaryPerson", "Coherence=0.0107296137339056 condAB=1.0 condBA=0.0108459869848156 supA=5.0 supB=461.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/restingPlace", "http://dbpedia.org/resource/Arlington_National_Cemetery", "dbo:MilitaryPerson in c_e and 'Arlington' in l_e(c,p,os) ", 
"arlington_virginia","dbo:restingPlace Arlington_National_Cemetery", "0.0107296137339056", "e dbo:restingPlace Arlington_National_Cemetery", "MilitaryPerson", "Coherence=0.0107296137339056 condAB=1.0 condBA=0.0108459869848156 supA=5.0 supB=461.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/restingPlace", "http://dbpedia.org/resource/Arlington_National_Cemetery", "dbo:MilitaryPerson in c_e and 'Arlington Virginia' in l_e(c,p,os) ", 
"army","dbo:battle World_War_I", "0.00819672131147541", "e dbo:battle World_War_I", "MilitaryPerson", "Coherence=0.00819672131147541 condAB=0.733333333333333 condBA=0.00828937452901281 supA=15.0 supB=1327.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/battle", "http://dbpedia.org/resource/World_War_I", "dbo:MilitaryPerson in c_e and 'Army in' in l_e(c,p,so) ", 
"army","dbo:battle Russian_Civil_War", "0.0882352941176471", "e dbo:battle Russian_Civil_War", "MilitaryPerson", "Coherence=0.0882352941176471 condAB=0.305084745762712 condBA=0.124137931034483 supA=59.0 supB=145.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/battle", "http://dbpedia.org/resource/Russian_Civil_War", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,so) ", 
"army","dbo:battle World_War_II", "0.00721045515998197", "e dbo:battle World_War_II", "MilitaryPerson", "Coherence=0.00721045515998197 condAB=0.271186440677966 condBA=0.00740740740740741 supA=59.0 supB=2160.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/battle", "http://dbpedia.org/resource/World_War_II", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,so) ", 
"army","dbo:battle MexicanâAmerican_War", "0.0265957446808511", "e dbo:battle MexicanâAmerican_War", "MilitaryPerson", "Coherence=0.0265957446808511 condAB=0.0847457627118644 condBA=0.0387596899224806 supA=59.0 supB=129.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/battle", "http://dbpedia.org/resource/MexicanâAmerican_War", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,so) ", 
"army","dbo:battle American_Civil_War", "0.0091264667535854", "e dbo:battle American_Civil_War", "MilitaryPerson", "Coherence=0.0091264667535854 condAB=0.333333333333333 condBA=0.00938337801608579 supA=21.0 supB=746.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/battle", "http://dbpedia.org/resource/American_Civil_War", "dbo:MilitaryPerson in c_e and 'Army during' in l_e(c,p,so) ", 
"army","dbp:deathPlace England", "0.0471698113207547", "e dbp:deathPlace England", "MilitaryPerson", "Coherence=0.0471698113207547 condAB=0.108695652173913 condBA=0.0833333333333333 supA=46.0 supB=60.0", "NN", "Coherence", "e", "http://dbpedia.org/property/deathPlace", "http://dbpedia.org/resource/England", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:deathPlace India", "0.0666666666666667", "e dbp:deathPlace India", "MilitaryPerson", "Coherence=0.0666666666666667 condAB=0.108695652173913 condBA=0.172413793103448 supA=46.0 supB=29.0", "NN", "Coherence", "e", "http://dbpedia.org/property/deathPlace", "http://dbpedia.org/resource/India", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:deathPlace Soviet_Union", "0.0338983050847458", "e dbp:deathPlace Soviet_Union", "MilitaryPerson", "Coherence=0.0338983050847458 condAB=0.173913043478261 condBA=0.0421052631578947 supA=46.0 supB=190.0", "NN", "Coherence", "e", "http://dbpedia.org/property/deathPlace", "http://dbpedia.org/resource/Soviet_Union", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:portal World War I@en", "0.0259259259259259", "e dbp:portal World War I@en", "MilitaryPerson", "Coherence=0.0259259259259259 condAB=0.875 condBA=0.0267175572519084 supA=8.0 supB=262.0", "NN", "Coherence", "e", "http://dbpedia.org/property/portal", ""World War I"@en", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:portal World War II@en", "0.0136986301369863", "e dbp:portal World War II@en", "MilitaryPerson", "Coherence=0.0136986301369863 condAB=0.875 condBA=0.0139165009940358 supA=8.0 supB=503.0", "NN", "Coherence", "e", "http://dbpedia.org/property/portal", ""World War II"@en", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:portal Biography@en", "0.0152671755725191", "e dbp:portal Biography@en", "MilitaryPerson", "Coherence=0.0152671755725191 condAB=1.0 condBA=0.0155038759689922 supA=8.0 supB=516.0", "NN", "Coherence", "e", "http://dbpedia.org/property/portal", ""Biography"@en", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:portal Military of Germany@en", "0.0147679324894515", "e dbp:portal Military of Germany@en", "MilitaryPerson", "Coherence=0.0147679324894515 condAB=0.875 condBA=0.0150214592274678 supA=8.0 supB=466.0", "NN", "Coherence", "e", "http://dbpedia.org/property/portal", ""Military of Germany"@en", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:allegiance @en", "0.0117647058823529", "e dbp:allegiance @en", "MilitaryPerson", "Coherence=0.0117647058823529 condAB=0.018796992481203 condBA=0.0314465408805031 supA=266.0 supB=159.0", "NN", "Coherence", "e", "http://dbpedia.org/property/allegiance", """@en", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:allegiance Empire_of_Japan", "0.0223642172523962", "e dbp:allegiance Empire_of_Japan", "MilitaryPerson", "Coherence=0.0223642172523962 condAB=0.0263157894736842 condBA=0.148936170212766 supA=266.0 supB=47.0", "NN", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/Empire_of_Japan", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:allegiance United States@en", "0.0668414154652687", "e dbp:allegiance United States@en", "MilitaryPerson", "Coherence=0.0668414154652687 condAB=0.191729323308271 condBA=0.10261569416499 supA=266.0 supB=497.0", "NN", "Coherence", "e", "http://dbpedia.org/property/allegiance", ""United States"@en", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:allegiance Australia@en", "0.027906976744186", "e dbp:allegiance Australia@en", "MilitaryPerson", "Coherence=0.027906976744186 condAB=0.0451127819548872 condBA=0.0731707317073171 supA=266.0 supB=164.0", "NN", "Coherence", "e", "http://dbpedia.org/property/allegiance", ""Australia"@en", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:allegiance Sweden", "0.0430769230769231", "e dbp:allegiance Sweden", "MilitaryPerson", "Coherence=0.0430769230769231 condAB=0.0526315789473684 condBA=0.23728813559322 supA=266.0 supB=59.0", "NN", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/Sweden", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:allegiance Russian_Empire", "0.0224358974358974", "e dbp:allegiance Russian_Empire", "MilitaryPerson", "Coherence=0.0224358974358974 condAB=0.0263157894736842 condBA=0.152173913043478 supA=266.0 supB=46.0", "NN", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/Russian_Empire", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:allegiance Union_(American_Civil_War)", "0.019047619047619", "e dbp:allegiance Union_(American_Civil_War)", "MilitaryPerson", "Coherence=0.019047619047619 condAB=0.545454545454545 condBA=0.0197368421052632 supA=11.0 supB=304.0", "NN", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/Union_(American_Civil_War)", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,so) ", 
"army","dbp:allegiance United_States", "0.00884086444007859", "e dbp:allegiance United_States", "MilitaryPerson", "Coherence=0.00884086444007859 condAB=0.818181818181818 condBA=0.00893743793445879 supA=11.0 supB=1007.0", "NN", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/United_States", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,so) ", 
"army","dbp:branch British_Army", "0.0112359550561798", "e dbp:branch British_Army", "MilitaryPerson", "Coherence=0.0112359550561798 condAB=0.277777777777778 condBA=0.0117096018735363 supA=18.0 supB=427.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/British_Army", "dbo:MilitaryPerson in c_e and 'Army in' in l_e(c,p,os) ", 
"army","dbp:branch United_States_Army_Air_Forces", "0.0697674418604651", "e dbp:branch United_States_Army_Air_Forces", "MilitaryPerson", "Coherence=0.0697674418604651 condAB=0.214285714285714 condBA=0.103448275862069 supA=28.0 supB=58.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/United_States_Army_Air_Forces", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,so) ", 
"army","dbp:branch French_Army", "0.0515463917525773", "e dbp:branch French_Army", "MilitaryPerson", "Coherence=0.0515463917525773 condAB=0.277777777777778 condBA=0.0632911392405063 supA=18.0 supB=79.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/French_Army", "dbo:MilitaryPerson in c_e and 'army' in l_e(c,p,os) ", 
"army","dbp:branch United_States_Army", "0.00613496932515337", "e dbp:branch United_States_Army", "MilitaryPerson", "Coherence=0.00613496932515337 condAB=1.0 condBA=0.00617283950617284 supA=5.0 supB=810.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/United_States_Army", "dbo:MilitaryPerson in c_e and 'Army during' in l_e(c,p,so) ", 
"army","dbp:branch Imperial_Russian_Army", "0.0431034482758621", "e dbp:branch Imperial_Russian_Army", "MilitaryPerson", "Coherence=0.0431034482758621 condAB=0.277777777777778 condBA=0.0510204081632653 supA=18.0 supB=98.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/Imperial_Russian_Army", "dbo:MilitaryPerson in c_e and 'army' in l_e(c,p,os) ", 
"army","dbp:branch Red_Army", "0.036319612590799", "e dbp:branch Red_Army", "MilitaryPerson", "Coherence=0.036319612590799 condAB=0.0491803278688525 condBA=0.138888888888889 supA=305.0 supB=108.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/Red_Army", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:branch Union_Army", "0.0206185567010309", "e dbp:branch Union_Army", "MilitaryPerson", "Coherence=0.0206185567010309 condAB=0.285714285714286 condBA=0.0222222222222222 supA=28.0 supB=360.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/Union_Army", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,so) ", 
"army","dbp:branch Australian_Army", "0.0281329923273657", "e dbp:branch Australian_Army", "MilitaryPerson", "Coherence=0.0281329923273657 condAB=0.0360655737704918 condBA=0.127906976744186 supA=305.0 supB=86.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/Australian_Army", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbo:militaryBranch British_Indian_Army", "0.0148619957537155", "e dbo:militaryBranch British_Indian_Army", "MilitaryPerson", "Coherence=0.0148619957537155 condAB=0.0162790697674419 condBA=0.170731707317073 supA=430.0 supB=41.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/British_Indian_Army", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbo:militaryBranch Imperial_Japanese_Army", "0.0151515151515152", "e dbo:militaryBranch Imperial_Japanese_Army", "MilitaryPerson", "Coherence=0.0151515151515152 condAB=0.0162790697674419 condBA=0.21875 supA=430.0 supB=32.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/Imperial_Japanese_Army", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbo:militaryBranch Continental_Army", "0.0193965517241379", "e dbo:militaryBranch Continental_Army", "MilitaryPerson", "Coherence=0.0193965517241379 condAB=0.0209302325581395 condBA=0.264705882352941 supA=430.0 supB=34.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/Continental_Army", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:rank Lieutenant_general", "0.022140221402214", "e dbp:rank Lieutenant_general", "MilitaryPerson", "Coherence=0.022140221402214 condAB=0.09375 condBA=0.0289855072463768 supA=64.0 supB=207.0", "NN", "Coherence", "e", "http://dbpedia.org/property/rank", "http://dbpedia.org/resource/Lieutenant_general", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:rank Lieutenant_general_(United_States)", "0.0714285714285714", "e dbp:rank Lieutenant_general_(United_States)", "MilitaryPerson", "Coherence=0.0714285714285714 condAB=0.203125 condBA=0.110169491525424 supA=64.0 supB=118.0", "NN", "Coherence", "e", "http://dbpedia.org/property/rank", "http://dbpedia.org/resource/Lieutenant_general_(United_States)", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:rank Major_general_(United_States)", "0.0604395604395604", "e dbp:rank Major_general_(United_States)", "MilitaryPerson", "Coherence=0.0604395604395604 condAB=0.171875 condBA=0.0932203389830508 supA=64.0 supB=118.0", "NN", "Coherence", "e", "http://dbpedia.org/property/rank", "http://dbpedia.org/resource/Major_general_(United_States)", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:birthPlace New_York_(state)", "0.0638297872340425", "e dbp:birthPlace New_York_(state)", "MilitaryPerson", "Coherence=0.0638297872340425 condAB=1.0 condBA=0.0681818181818182 supA=6.0 supB=88.0", "NN", "Coherence", "e", "http://dbpedia.org/property/birthPlace", "http://dbpedia.org/resource/New_York_(state)", "dbo:MilitaryPerson in c_e and 's Army' in l_e(c,p,os) ", 
"army","dbo:allegiance Australia", "0.0476190476190476", "e dbo:allegiance Australia", "MilitaryPerson", "Coherence=0.0476190476190476 condAB=0.134831460674157 condBA=0.0736196319018405 supA=89.0 supB=163.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/allegiance", ""Australia"", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbo:allegiance United States", "0.0812581913499345", "e dbo:allegiance United States", "MilitaryPerson", "Coherence=0.0812581913499345 condAB=0.696629213483146 condBA=0.0919881305637982 supA=89.0 supB=674.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/allegiance", ""United States"", "dbo:MilitaryPerson in c_e and 'Army' in l_e(c,p,os) ", 
"army","dbp:allegiance United States@en", "0.0459558823529412", "e dbp:allegiance United States@en", "MilitaryPerson", "Coherence=0.0459558823529412 condAB=0.531914893617021 condBA=0.0503018108651912 supA=47.0 supB=497.0", "NN", "Coherence", "e", "http://dbpedia.org/property/allegiance", ""United States"@en", "dbo:MilitaryPerson in c_e and ' Army. ' in l_e(c,p,os) ", 
"army","dbp:allegiance United_States", "0.00759013282732448", "e dbp:allegiance United_States", "MilitaryPerson", "Coherence=0.00759013282732448 condAB=0.170212765957447 condBA=0.00794438927507448 supA=47.0 supB=1007.0", "NN", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/United_States", "dbo:MilitaryPerson in c_e and ' Army. ' in l_e(c,p,os) ", 
"army","dbp:branch British_Army", "0.0122199592668024", "e dbp:branch British_Army", "MilitaryPerson", "Coherence=0.0122199592668024 condAB=0.09375 condBA=0.0140515222482436 supA=64.0 supB=427.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/British_Army", "dbo:MilitaryPerson in c_e and ' Army. ' in l_e(c,p,os) ", 
"army","dbp:branch United_States_Army", "0.051487414187643", "e dbp:branch United_States_Army", "MilitaryPerson", "Coherence=0.051487414187643 condAB=0.703125 condBA=0.0555555555555556 supA=64.0 supB=810.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/United_States_Army", "dbo:MilitaryPerson in c_e and ' Army. ' in l_e(c,p,os) ", 
"army","dbp:branch Australian_Army", "0.0333333333333333", "e dbp:branch Australian_Army", "MilitaryPerson", "Coherence=0.0333333333333333 condAB=0.078125 condBA=0.0581395348837209 supA=64.0 supB=86.0", "NN", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/Australian_Army", "dbo:MilitaryPerson in c_e and ' Army. ' in l_e(c,p,os) ", 
"army","dbo:allegiance United States", "0.041018387553041", "e dbo:allegiance United States", "MilitaryPerson", "Coherence=0.041018387553041 condAB=0.878787878787879 condBA=0.043026706231454 supA=33.0 supB=674.0", "NN", "Coherence", "e", "http://dbpedia.org/ontology/allegiance", ""United States"", "dbo:MilitaryPerson in c_e and ' Army. ' in l_e(c,p,os) ", 
"army_american","dbp:allegiance Union_(American_Civil_War)", "0.0847953216374269", "e dbp:allegiance Union_(American_Civil_War)", "MilitaryPerson", "Coherence=0.0847953216374269 condAB=0.763157894736842 condBA=0.0953947368421053 supA=38.0 supB=304.0", "NN", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/Union_(American_Civil_War)", "dbo:MilitaryPerson in c_e and 'Army during the American' in l_e(c,p,os) ", 
